2021-08-06 08:39:51,021-INFO:start training on dataset user:4442, item:5351, project:200
2021-08-06 10:01:21,630-WARNING:project level => top 18 : best suc 0.572846, best pre 0.054388,  best recall 0.139049
2021-08-06 10:01:21,633-WARNING:method level => top 19 : best suc 0.605714, best pre 0.059549,  best recall 0.152081
2021-08-06 10:01:21,633-WARNING:project level => top 19 : best suc 0.576888, best pre 0.053488,  best recall 0.140350
2021-08-06 10:01:21,637-WARNING:method level => top 20 : best suc 0.617143, best pre 0.059143,  best recall 0.160855
2021-08-06 10:01:21,637-WARNING:project level => top 20 : best suc 0.582422, best pre 0.053442,  best recall 0.146711
2021-08-06 10:01:21,647-INFO:MAP: 0.058296
2021-08-06 10:09:09,498-INFO:test start. test set size: 175
2021-08-06 10:09:09,672-INFO:test end time: 0.17334723472595215s
2021-08-06 10:09:09,676-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029486
2021-08-06 10:09:09,676-WARNING:project level => top 1 : best suc 0.177270, best pre 0.177270,  best recall 0.028944
2021-08-06 10:09:09,679-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:09:09,679-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:09:09,683-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:09:09,683-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:09:09,686-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:09:09,686-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:09:09,690-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:09:09,690-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:09:09,693-WARNING:method level => top 6 : best suc 0.445714, best pre 0.100000,  best recall 0.084041
2021-08-06 10:09:09,693-WARNING:project level => top 6 : best suc 0.424475, best pre 0.096173,  best recall 0.082447
2021-08-06 10:09:09,696-WARNING:method level => top 7 : best suc 0.451429, best pre 0.095510,  best recall 0.095058
2021-08-06 10:09:09,696-WARNING:project level => top 7 : best suc 0.434918, best pre 0.087864,  best recall 0.088364
2021-08-06 10:09:09,699-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.097856
2021-08-06 10:09:09,699-WARNING:project level => top 8 : best suc 0.463092, best pre 0.080092,  best recall 0.091022
2021-08-06 10:09:09,703-WARNING:method level => top 9 : best suc 0.502857, best pre 0.085079,  best recall 0.106452
2021-08-06 10:09:09,703-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:09:09,706-WARNING:method level => top 10 : best suc 0.514286, best pre 0.080000,  best recall 0.111678
2021-08-06 10:09:09,706-WARNING:project level => top 10 : best suc 0.484145, best pre 0.072590,  best recall 0.102893
2021-08-06 10:09:09,709-WARNING:method level => top 11 : best suc 0.542857, best pre 0.076883,  best recall 0.117837
2021-08-06 10:09:09,709-WARNING:project level => top 11 : best suc 0.512926, best pre 0.069078,  best recall 0.110885
2021-08-06 10:09:09,712-WARNING:method level => top 12 : best suc 0.560000, best pre 0.072381,  best recall 0.123833
2021-08-06 10:09:09,712-WARNING:project level => top 12 : best suc 0.524037, best pre 0.066069,  best recall 0.115583
2021-08-06 10:09:09,715-WARNING:method level => top 13 : best suc 0.565714, best pre 0.070330,  best recall 0.130338
2021-08-06 10:09:09,716-WARNING:project level => top 13 : best suc 0.534363, best pre 0.064531,  best recall 0.122213
2021-08-06 10:09:09,719-WARNING:method level => top 14 : best suc 0.565714, best pre 0.066122,  best recall 0.131047
2021-08-06 10:09:09,719-WARNING:project level => top 14 : best suc 0.543135, best pre 0.060533,  best recall 0.122762
2021-08-06 10:09:09,722-WARNING:method level => top 15 : best suc 0.571429, best pre 0.065905,  best recall 0.133428
2021-08-06 10:09:09,722-WARNING:project level => top 15 : best suc 0.549714, best pre 0.059414,  best recall 0.125503
2021-08-06 10:09:09,725-WARNING:method level => top 16 : best suc 0.582857, best pre 0.063571,  best recall 0.139106
2021-08-06 10:09:09,725-WARNING:project level => top 16 : best suc 0.570653, best pre 0.056993,  best recall 0.129101
2021-08-06 10:09:09,728-WARNING:method level => top 17 : best suc 0.582857, best pre 0.061513,  best recall 0.146652
2021-08-06 10:09:09,728-WARNING:project level => top 17 : best suc 0.570653, best pre 0.054811,  best recall 0.133522
2021-08-06 10:09:09,731-WARNING:method level => top 18 : best suc 0.588571, best pre 0.061587,  best recall 0.150176
2021-08-06 10:09:09,731-WARNING:project level => top 18 : best suc 0.572846, best pre 0.054388,  best recall 0.139049
2021-08-06 10:09:09,734-WARNING:method level => top 19 : best suc 0.605714, best pre 0.059549,  best recall 0.152081
2021-08-06 10:09:09,735-WARNING:project level => top 19 : best suc 0.576888, best pre 0.053729,  best recall 0.146878
2021-08-06 10:09:09,737-WARNING:method level => top 20 : best suc 0.617143, best pre 0.059143,  best recall 0.160855
2021-08-06 10:09:09,738-WARNING:project level => top 20 : best suc 0.582422, best pre 0.054187,  best recall 0.152553
2021-08-06 10:09:09,748-INFO:MAP: 0.063118
2021-08-06 10:17:24,153-INFO:test start. test set size: 175
2021-08-06 10:17:24,226-INFO:test end time: 0.0725553035736084s
2021-08-06 10:17:24,230-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029486
2021-08-06 10:17:24,230-WARNING:project level => top 1 : best suc 0.177270, best pre 0.177270,  best recall 0.028944
2021-08-06 10:17:24,235-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:17:24,235-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:17:24,238-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:17:24,238-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:17:24,242-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:17:24,242-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:17:24,245-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:17:24,245-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:17:24,248-WARNING:method level => top 6 : best suc 0.445714, best pre 0.100000,  best recall 0.084041
2021-08-06 10:17:24,248-WARNING:project level => top 6 : best suc 0.424475, best pre 0.096173,  best recall 0.082447
2021-08-06 10:17:24,252-WARNING:method level => top 7 : best suc 0.451429, best pre 0.095510,  best recall 0.095058
2021-08-06 10:17:24,252-WARNING:project level => top 7 : best suc 0.434918, best pre 0.088544,  best recall 0.088364
2021-08-06 10:17:24,255-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.097856
2021-08-06 10:17:24,255-WARNING:project level => top 8 : best suc 0.463092, best pre 0.080092,  best recall 0.091022
2021-08-06 10:17:24,258-WARNING:method level => top 9 : best suc 0.502857, best pre 0.085079,  best recall 0.106452
2021-08-06 10:17:24,258-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:17:24,261-WARNING:method level => top 10 : best suc 0.514286, best pre 0.080000,  best recall 0.111678
2021-08-06 10:17:24,261-WARNING:project level => top 10 : best suc 0.484145, best pre 0.072590,  best recall 0.102893
2021-08-06 10:17:24,264-WARNING:method level => top 11 : best suc 0.542857, best pre 0.076883,  best recall 0.117837
2021-08-06 10:17:24,264-WARNING:project level => top 11 : best suc 0.512926, best pre 0.069078,  best recall 0.110885
2021-08-06 10:17:24,267-WARNING:method level => top 12 : best suc 0.560000, best pre 0.072381,  best recall 0.123833
2021-08-06 10:17:24,267-WARNING:project level => top 12 : best suc 0.524037, best pre 0.066069,  best recall 0.115583
2021-08-06 10:17:24,271-WARNING:method level => top 13 : best suc 0.565714, best pre 0.070330,  best recall 0.130338
2021-08-06 10:17:24,271-WARNING:project level => top 13 : best suc 0.534363, best pre 0.064531,  best recall 0.122213
2021-08-06 10:17:24,274-WARNING:method level => top 14 : best suc 0.565714, best pre 0.066122,  best recall 0.131047
2021-08-06 10:17:24,274-WARNING:project level => top 14 : best suc 0.543135, best pre 0.060533,  best recall 0.122762
2021-08-06 10:17:24,277-WARNING:method level => top 15 : best suc 0.571429, best pre 0.065905,  best recall 0.133428
2021-08-06 10:17:24,277-WARNING:project level => top 15 : best suc 0.549714, best pre 0.059414,  best recall 0.125503
2021-08-06 10:17:24,280-WARNING:method level => top 16 : best suc 0.582857, best pre 0.063571,  best recall 0.139106
2021-08-06 10:17:24,280-WARNING:project level => top 16 : best suc 0.570653, best pre 0.056993,  best recall 0.129101
2021-08-06 10:17:24,283-WARNING:method level => top 17 : best suc 0.582857, best pre 0.061513,  best recall 0.146652
2021-08-06 10:17:24,283-WARNING:project level => top 17 : best suc 0.570653, best pre 0.054811,  best recall 0.133522
2021-08-06 10:17:24,285-WARNING:method level => top 18 : best suc 0.588571, best pre 0.061587,  best recall 0.150176
2021-08-06 10:17:24,285-WARNING:project level => top 18 : best suc 0.572846, best pre 0.054388,  best recall 0.139049
2021-08-06 10:17:24,288-WARNING:method level => top 19 : best suc 0.605714, best pre 0.059549,  best recall 0.152081
2021-08-06 10:17:24,288-WARNING:project level => top 19 : best suc 0.576888, best pre 0.053729,  best recall 0.146878
2021-08-06 10:17:24,291-WARNING:method level => top 20 : best suc 0.617143, best pre 0.059143,  best recall 0.160855
2021-08-06 10:17:24,291-WARNING:project level => top 20 : best suc 0.582422, best pre 0.054187,  best recall 0.152553
2021-08-06 10:17:24,301-INFO:MAP: 0.057028
2021-08-06 10:25:34,881-INFO:test start. test set size: 175
2021-08-06 10:25:35,023-INFO:test end time: 0.14158868789672852s
2021-08-06 10:25:35,027-WARNING:method level => top 1 : best suc 0.188571, best pre 0.188571,  best recall 0.029486
2021-08-06 10:25:35,027-WARNING:project level => top 1 : best suc 0.177270, best pre 0.177270,  best recall 0.028944
2021-08-06 10:25:35,031-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:25:35,031-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:25:35,034-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:25:35,034-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:25:35,037-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:25:35,037-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:25:35,041-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:25:35,041-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:25:35,044-WARNING:method level => top 6 : best suc 0.445714, best pre 0.100000,  best recall 0.084041
2021-08-06 10:25:35,044-WARNING:project level => top 6 : best suc 0.424475, best pre 0.096173,  best recall 0.082447
2021-08-06 10:25:35,047-WARNING:method level => top 7 : best suc 0.451429, best pre 0.095510,  best recall 0.095058
2021-08-06 10:25:35,047-WARNING:project level => top 7 : best suc 0.434918, best pre 0.088544,  best recall 0.088364
2021-08-06 10:25:35,050-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.097856
2021-08-06 10:25:35,050-WARNING:project level => top 8 : best suc 0.463092, best pre 0.080092,  best recall 0.091022
2021-08-06 10:25:35,053-WARNING:method level => top 9 : best suc 0.520000, best pre 0.085079,  best recall 0.106452
2021-08-06 10:25:35,053-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:25:35,056-WARNING:method level => top 10 : best suc 0.542857, best pre 0.081143,  best recall 0.115686
2021-08-06 10:25:35,056-WARNING:project level => top 10 : best suc 0.496927, best pre 0.072590,  best recall 0.104395
2021-08-06 10:25:35,059-WARNING:method level => top 11 : best suc 0.554286, best pre 0.079481,  best recall 0.126486
2021-08-06 10:25:35,059-WARNING:project level => top 11 : best suc 0.514471, best pre 0.071290,  best recall 0.115555
2021-08-06 10:25:35,062-WARNING:method level => top 12 : best suc 0.560000, best pre 0.075714,  best recall 0.129974
2021-08-06 10:25:35,062-WARNING:project level => top 12 : best suc 0.524037, best pre 0.069391,  best recall 0.121430
2021-08-06 10:25:35,065-WARNING:method level => top 13 : best suc 0.565714, best pre 0.073846,  best recall 0.136823
2021-08-06 10:25:35,065-WARNING:project level => top 13 : best suc 0.534363, best pre 0.067876,  best recall 0.127060
2021-08-06 10:25:35,068-WARNING:method level => top 14 : best suc 0.565714, best pre 0.069796,  best recall 0.137819
2021-08-06 10:25:35,068-WARNING:project level => top 14 : best suc 0.543135, best pre 0.064048,  best recall 0.127852
2021-08-06 10:25:35,071-WARNING:method level => top 15 : best suc 0.571429, best pre 0.066667,  best recall 0.141533
2021-08-06 10:25:35,071-WARNING:project level => top 15 : best suc 0.549714, best pre 0.061517,  best recall 0.131919
2021-08-06 10:25:35,074-WARNING:method level => top 16 : best suc 0.582857, best pre 0.063571,  best recall 0.144200
2021-08-06 10:25:35,074-WARNING:project level => top 16 : best suc 0.570653, best pre 0.058357,  best recall 0.133381
2021-08-06 10:25:35,077-WARNING:method level => top 17 : best suc 0.588571, best pre 0.063193,  best recall 0.154227
2021-08-06 10:25:35,077-WARNING:project level => top 17 : best suc 0.570653, best pre 0.058555,  best recall 0.143203
2021-08-06 10:25:35,080-WARNING:method level => top 18 : best suc 0.588571, best pre 0.061587,  best recall 0.157011
2021-08-06 10:25:35,080-WARNING:project level => top 18 : best suc 0.572846, best pre 0.056259,  best recall 0.144773
2021-08-06 10:25:35,083-WARNING:method level => top 19 : best suc 0.605714, best pre 0.059549,  best recall 0.160240
2021-08-06 10:25:35,083-WARNING:project level => top 19 : best suc 0.576888, best pre 0.053783,  best recall 0.146878
2021-08-06 10:25:35,086-WARNING:method level => top 20 : best suc 0.617143, best pre 0.059143,  best recall 0.165056
2021-08-06 10:25:35,086-WARNING:project level => top 20 : best suc 0.582422, best pre 0.054187,  best recall 0.152553
2021-08-06 10:25:35,095-INFO:MAP: 0.059411
2021-08-06 10:33:31,575-INFO:test start. test set size: 175
2021-08-06 10:33:31,646-INFO:test end time: 0.0706181526184082s
2021-08-06 10:33:31,650-WARNING:method level => top 1 : best suc 0.205714, best pre 0.205714,  best recall 0.031217
2021-08-06 10:33:31,650-WARNING:project level => top 1 : best suc 0.184777, best pre 0.184777,  best recall 0.028944
2021-08-06 10:33:31,653-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:33:31,654-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:33:31,657-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:33:31,657-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:33:31,660-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:33:31,660-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:33:31,663-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:33:31,663-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:33:31,666-WARNING:method level => top 6 : best suc 0.445714, best pre 0.100000,  best recall 0.084041
2021-08-06 10:33:31,666-WARNING:project level => top 6 : best suc 0.424475, best pre 0.096173,  best recall 0.082447
2021-08-06 10:33:31,670-WARNING:method level => top 7 : best suc 0.451429, best pre 0.095510,  best recall 0.095058
2021-08-06 10:33:31,670-WARNING:project level => top 7 : best suc 0.434918, best pre 0.088544,  best recall 0.088364
2021-08-06 10:33:31,673-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.097856
2021-08-06 10:33:31,673-WARNING:project level => top 8 : best suc 0.463092, best pre 0.080092,  best recall 0.091022
2021-08-06 10:33:31,676-WARNING:method level => top 9 : best suc 0.520000, best pre 0.085079,  best recall 0.106452
2021-08-06 10:33:31,676-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:33:31,679-WARNING:method level => top 10 : best suc 0.542857, best pre 0.081143,  best recall 0.115686
2021-08-06 10:33:31,679-WARNING:project level => top 10 : best suc 0.496927, best pre 0.072590,  best recall 0.104395
2021-08-06 10:33:31,682-WARNING:method level => top 11 : best suc 0.554286, best pre 0.079481,  best recall 0.126486
2021-08-06 10:33:31,682-WARNING:project level => top 11 : best suc 0.514471, best pre 0.071290,  best recall 0.115555
2021-08-06 10:33:31,685-WARNING:method level => top 12 : best suc 0.560000, best pre 0.075714,  best recall 0.129974
2021-08-06 10:33:31,685-WARNING:project level => top 12 : best suc 0.524037, best pre 0.069391,  best recall 0.121430
2021-08-06 10:33:31,688-WARNING:method level => top 13 : best suc 0.565714, best pre 0.073846,  best recall 0.136823
2021-08-06 10:33:31,688-WARNING:project level => top 13 : best suc 0.534363, best pre 0.067876,  best recall 0.127060
2021-08-06 10:33:31,691-WARNING:method level => top 14 : best suc 0.565714, best pre 0.069796,  best recall 0.137819
2021-08-06 10:33:31,691-WARNING:project level => top 14 : best suc 0.543135, best pre 0.064048,  best recall 0.127852
2021-08-06 10:33:31,694-WARNING:method level => top 15 : best suc 0.571429, best pre 0.066667,  best recall 0.141533
2021-08-06 10:33:31,694-WARNING:project level => top 15 : best suc 0.549714, best pre 0.061517,  best recall 0.131919
2021-08-06 10:33:31,697-WARNING:method level => top 16 : best suc 0.582857, best pre 0.067500,  best recall 0.148466
2021-08-06 10:33:31,697-WARNING:project level => top 16 : best suc 0.570653, best pre 0.061271,  best recall 0.133989
2021-08-06 10:33:31,700-WARNING:method level => top 17 : best suc 0.588571, best pre 0.063866,  best recall 0.154227
2021-08-06 10:33:31,700-WARNING:project level => top 17 : best suc 0.570653, best pre 0.058555,  best recall 0.143203
2021-08-06 10:33:31,703-WARNING:method level => top 18 : best suc 0.588571, best pre 0.063810,  best recall 0.161726
2021-08-06 10:33:31,703-WARNING:project level => top 18 : best suc 0.572846, best pre 0.057437,  best recall 0.144773
2021-08-06 10:33:31,706-WARNING:method level => top 19 : best suc 0.605714, best pre 0.062556,  best recall 0.168892
2021-08-06 10:33:31,706-WARNING:project level => top 19 : best suc 0.576888, best pre 0.056851,  best recall 0.153931
2021-08-06 10:33:31,709-WARNING:method level => top 20 : best suc 0.617143, best pre 0.060857,  best recall 0.172961
2021-08-06 10:33:31,709-WARNING:project level => top 20 : best suc 0.582422, best pre 0.055920,  best recall 0.160023
2021-08-06 10:33:31,719-INFO:MAP: 0.066264
2021-08-06 10:42:30,477-INFO:test start. test set size: 175
2021-08-06 10:42:30,556-INFO:test end time: 0.07911205291748047s
2021-08-06 10:42:30,560-WARNING:method level => top 1 : best suc 0.205714, best pre 0.205714,  best recall 0.031217
2021-08-06 10:42:30,560-WARNING:project level => top 1 : best suc 0.184777, best pre 0.184777,  best recall 0.028944
2021-08-06 10:42:30,564-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:42:30,564-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:42:30,567-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:42:30,567-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:42:30,570-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:42:30,570-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:42:30,574-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:42:30,574-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:42:30,577-WARNING:method level => top 6 : best suc 0.445714, best pre 0.100000,  best recall 0.084041
2021-08-06 10:42:30,577-WARNING:project level => top 6 : best suc 0.424475, best pre 0.096173,  best recall 0.082447
2021-08-06 10:42:30,580-WARNING:method level => top 7 : best suc 0.451429, best pre 0.095510,  best recall 0.095058
2021-08-06 10:42:30,580-WARNING:project level => top 7 : best suc 0.434918, best pre 0.088544,  best recall 0.088364
2021-08-06 10:42:30,583-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.097856
2021-08-06 10:42:30,583-WARNING:project level => top 8 : best suc 0.463092, best pre 0.080092,  best recall 0.091022
2021-08-06 10:42:30,586-WARNING:method level => top 9 : best suc 0.520000, best pre 0.085079,  best recall 0.106452
2021-08-06 10:42:30,586-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:42:30,589-WARNING:method level => top 10 : best suc 0.542857, best pre 0.081143,  best recall 0.115686
2021-08-06 10:42:30,589-WARNING:project level => top 10 : best suc 0.496927, best pre 0.072590,  best recall 0.104395
2021-08-06 10:42:30,592-WARNING:method level => top 11 : best suc 0.554286, best pre 0.079481,  best recall 0.126486
2021-08-06 10:42:30,592-WARNING:project level => top 11 : best suc 0.514471, best pre 0.071290,  best recall 0.115555
2021-08-06 10:42:30,595-WARNING:method level => top 12 : best suc 0.560000, best pre 0.075714,  best recall 0.129974
2021-08-06 10:42:30,595-WARNING:project level => top 12 : best suc 0.524037, best pre 0.069391,  best recall 0.121430
2021-08-06 10:42:30,598-WARNING:method level => top 13 : best suc 0.565714, best pre 0.073846,  best recall 0.136823
2021-08-06 10:42:30,598-WARNING:project level => top 13 : best suc 0.534363, best pre 0.067876,  best recall 0.127060
2021-08-06 10:42:30,601-WARNING:method level => top 14 : best suc 0.565714, best pre 0.069796,  best recall 0.137819
2021-08-06 10:42:30,601-WARNING:project level => top 14 : best suc 0.543135, best pre 0.064048,  best recall 0.127852
2021-08-06 10:42:30,604-WARNING:method level => top 15 : best suc 0.571429, best pre 0.066667,  best recall 0.141533
2021-08-06 10:42:30,604-WARNING:project level => top 15 : best suc 0.554622, best pre 0.061517,  best recall 0.131919
2021-08-06 10:42:30,607-WARNING:method level => top 16 : best suc 0.582857, best pre 0.067500,  best recall 0.148466
2021-08-06 10:42:30,607-WARNING:project level => top 16 : best suc 0.570653, best pre 0.061271,  best recall 0.133989
2021-08-06 10:42:30,610-WARNING:method level => top 17 : best suc 0.588571, best pre 0.063866,  best recall 0.154227
2021-08-06 10:42:30,610-WARNING:project level => top 17 : best suc 0.570653, best pre 0.058555,  best recall 0.143203
2021-08-06 10:42:30,613-WARNING:method level => top 18 : best suc 0.588571, best pre 0.063810,  best recall 0.161726
2021-08-06 10:42:30,613-WARNING:project level => top 18 : best suc 0.572846, best pre 0.057437,  best recall 0.144773
2021-08-06 10:42:30,616-WARNING:method level => top 19 : best suc 0.605714, best pre 0.062556,  best recall 0.168892
2021-08-06 10:42:30,616-WARNING:project level => top 19 : best suc 0.576888, best pre 0.056851,  best recall 0.153931
2021-08-06 10:42:30,619-WARNING:method level => top 20 : best suc 0.617143, best pre 0.060857,  best recall 0.172961
2021-08-06 10:42:30,619-WARNING:project level => top 20 : best suc 0.582422, best pre 0.055920,  best recall 0.160023
2021-08-06 10:42:30,629-INFO:MAP: 0.059969
2021-08-06 10:50:46,285-INFO:test start. test set size: 175
2021-08-06 10:50:46,379-INFO:test end time: 0.09364151954650879s
2021-08-06 10:50:46,383-WARNING:method level => top 1 : best suc 0.205714, best pre 0.205714,  best recall 0.031217
2021-08-06 10:50:46,383-WARNING:project level => top 1 : best suc 0.184777, best pre 0.184777,  best recall 0.028944
2021-08-06 10:50:46,386-WARNING:method level => top 2 : best suc 0.262857, best pre 0.148571,  best recall 0.043907
2021-08-06 10:50:46,387-WARNING:project level => top 2 : best suc 0.251079, best pre 0.134594,  best recall 0.039418
2021-08-06 10:50:46,390-WARNING:method level => top 3 : best suc 0.354286, best pre 0.139048,  best recall 0.059827
2021-08-06 10:50:46,390-WARNING:project level => top 3 : best suc 0.340690, best pre 0.126467,  best recall 0.053901
2021-08-06 10:50:46,393-WARNING:method level => top 4 : best suc 0.388571, best pre 0.122857,  best recall 0.069457
2021-08-06 10:50:46,394-WARNING:project level => top 4 : best suc 0.376125, best pre 0.107359,  best recall 0.061919
2021-08-06 10:50:46,397-WARNING:method level => top 5 : best suc 0.440000, best pre 0.105143,  best recall 0.074696
2021-08-06 10:50:46,397-WARNING:project level => top 5 : best suc 0.411220, best pre 0.100570,  best recall 0.073700
2021-08-06 10:50:46,400-WARNING:method level => top 6 : best suc 0.457143, best pre 0.100000,  best recall 0.086842
2021-08-06 10:50:46,400-WARNING:project level => top 6 : best suc 0.454081, best pre 0.096173,  best recall 0.083042
2021-08-06 10:50:46,403-WARNING:method level => top 7 : best suc 0.474286, best pre 0.095510,  best recall 0.096587
2021-08-06 10:50:46,403-WARNING:project level => top 7 : best suc 0.463157, best pre 0.088544,  best recall 0.088364
2021-08-06 10:50:46,406-WARNING:method level => top 8 : best suc 0.480000, best pre 0.086429,  best recall 0.100585
2021-08-06 10:50:46,406-WARNING:project level => top 8 : best suc 0.463157, best pre 0.080092,  best recall 0.091022
2021-08-06 10:50:46,409-WARNING:method level => top 9 : best suc 0.520000, best pre 0.085079,  best recall 0.106452
2021-08-06 10:50:46,409-WARNING:project level => top 9 : best suc 0.481221, best pre 0.080065,  best recall 0.101241
2021-08-06 10:50:46,412-WARNING:method level => top 10 : best suc 0.542857, best pre 0.081143,  best recall 0.115686
2021-08-06 10:50:46,412-WARNING:project level => top 10 : best suc 0.496927, best pre 0.072590,  best recall 0.104395
2021-08-06 10:50:46,416-WARNING:method level => top 11 : best suc 0.554286, best pre 0.079481,  best recall 0.126486
2021-08-06 10:50:46,416-WARNING:project level => top 11 : best suc 0.514471, best pre 0.071290,  best recall 0.115555
2021-08-06 10:50:46,419-WARNING:method level => top 12 : best suc 0.560000, best pre 0.075714,  best recall 0.129974
2021-08-06 10:50:46,419-WARNING:project level => top 12 : best suc 0.524037, best pre 0.069391,  best recall 0.121430
2021-08-06 10:50:46,422-WARNING:method level => top 13 : best suc 0.565714, best pre 0.073846,  best recall 0.136823
2021-08-06 10:50:46,422-WARNING:project level => top 13 : best suc 0.534363, best pre 0.067876,  best recall 0.127060
2021-08-06 10:50:46,425-WARNING:method level => top 14 : best suc 0.565714, best pre 0.069796,  best recall 0.137819
2021-08-06 10:50:46,425-WARNING:project level => top 14 : best suc 0.543135, best pre 0.064048,  best recall 0.127852
2021-08-06 10:50:46,428-WARNING:method level => top 15 : best suc 0.571429, best pre 0.066667,  best recall 0.141533
2021-08-06 10:50:46,428-WARNING:project level => top 15 : best suc 0.554622, best pre 0.061517,  best recall 0.131919
2021-08-06 10:50:46,431-WARNING:method level => top 16 : best suc 0.582857, best pre 0.067500,  best recall 0.148466
2021-08-06 10:50:46,432-WARNING:project level => top 16 : best suc 0.570653, best pre 0.061271,  best recall 0.133989
2021-08-06 10:50:46,434-WARNING:method level => top 17 : best suc 0.588571, best pre 0.063866,  best recall 0.154227
2021-08-06 10:50:46,435-WARNING:project level => top 17 : best suc 0.570653, best pre 0.058555,  best recall 0.143203
